Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
A Square Fitness Zone,Gym,"51, Sitapur Rd, Bargadi, Bakshi Ka Talab, Bargadi Magath, Uttar Pradesh 227202, India",https://www.google.co.kr/maps/place/A+Square+Fitness+Zone/data=!4m5!3m4!1s0x39995137c36fb9a3:0xf34b59eface50aeb!8m2!3d26.9844606!4d80.9215882?authuser=0&hl=en&rclk=1,26.9844606,80.9215882,Uttar Pradesh,North
Iron Paradise Gym,Gym,"in front of Islamia College, Lalbagh, Lucknow, Uttar Pradesh 226001, India",https://www.google.co.kr/maps/place/Iron+Paradise+Gym/data=!4m5!3m4!1s0x399bfd8b0a10be71:0x2e65fa52f32fbae7!8m2!3d26.8443173!4d80.9402882?authuser=0&hl=en&rclk=1,26.8443173,80.9402882,Uttar Pradesh,North
Making India fittest And healthier,Fitness center,"SBI ATM ki bagal, Seth ram jas road, Chor Wali Gali, near zoo, Narhi, Lucknow, Uttar Pradesh 226001, India",https://www.google.co.kr/maps/place/Making+India+fittest+And+healthier/data=!4m5!3m4!1s0x399bfd768d538193:0x68de8a949642f5af!8m2!3d26.8459085!4d80.9498375?authuser=0&hl=en&rclk=1,26.8459085,80.9498375,Uttar Pradesh,North
Shouhan Health Care,Gym,"85, Badshah Nagar Chauraha, Badshah nagar Chauraha, near Badshah Nagar Station, Mahanagar, Lucknow, Uttar Pradesh 226006, India",https://www.google.co.kr/maps/place/Shouhan+Health+Care/data=!4m5!3m4!1s0x399bfd660d6118b3:0x66ca4abd705049d!8m2!3d26.8732911!4d80.9600659?authuser=0&hl=en&rclk=1,26.8732911,80.9600659,Uttar Pradesh,North
IRITM Gym,Gym,"Indian Railway Institute of Transport Management, Mess Complex, Kanausi, Lucknow, Uttar Pradesh 226011, India",https://www.google.co.kr/maps/place/IRITM+Gym/data=!4m5!3m4!1s0x399bfe933de3d615:0x6e3468719728ddb3!8m2!3d26.8160096!4d80.8777747?authuser=0&hl=en&rclk=1,26.8160096,80.8777747,Uttar Pradesh,North
Karnwal Fitness Academy,Gym,"Punjabi Colony, Nai Basti, Meerapur Raza, Uttar Pradesh 246701, India",https://www.google.co.kr/maps/place/Karnwal+Fitness+Academy/data=!4m5!3m4!1s0x390bee4459183bfb:0xfd5691fa783dbc9e!8m2!3d29.3810353!4d78.1419718?authuser=0&hl=en&rclk=1,29.3810353,78.1419718,Uttar Pradesh,North
New Indian gym and fitness Centre,Gym,"WHJ7+PCV, Munshi Pura, Mau, Uttar Pradesh 275101, India",https://www.google.co.kr/maps/place/New+Indian+gym+and+fitness+Centre/data=!4m5!3m4!1s0x39918aee5021b549:0x4652e6cf037f6141!8m2!3d25.9318667!4d83.5635517?authuser=0&hl=en&rclk=1,25.9318667,83.5635517,Uttar Pradesh,North
Ultimate Fitness Center,Gym,"606/49 Barawan Khurd, Dubagga, Lucknow, Uttar Pradesh 226003, India",https://www.google.co.kr/maps/place/Ultimate+Fitness+Center/data=!4m5!3m4!1s0x399955d1bc351143:0x736f26aedab07af3!8m2!3d26.8912776!4d80.8625343?authuser=0&hl=en&rclk=1,26.8912776,80.8625343,Uttar Pradesh,North
Health india gym,Gym,"bus stand, F block sec - 11 rajajipuram Mohaan, Lucknow, Uttar Pradesh 226017, India",https://www.google.co.kr/maps/place/Health+india+gym/data=!4m5!3m4!1s0x399bffa5d0c50857:0xa90db11d4d227c5!8m2!3d26.8466976!4d80.8769835?authuser=0&hl=en&rclk=1,26.8466976,80.8769835,Uttar Pradesh,North
"Lucknow Gym(a Gym by Mr. Wasi Khan ),Lucknow",Gymnastics center,"Maulviganj, Wazirganj, Lucknow, Uttar Pradesh 226018, India","https://www.google.co.kr/maps/place/Lucknow+Gym(a+Gym+by+Mr.+Wasi+Khan+),Lucknow/data=!4m5!3m4!1s0x399bfdb855555581:0x11e7ebc354fa9011!8m2!3d26.849186!4d80.923538?authuser=0&hl=en&rclk=1",26.849186,80.923538,Uttar Pradesh,North
Lifetime Fitness,Fitness center,"Atal Chauraha, 4/369, Sector 4, Sector 5, Jankipuram Vistar, Lucknow, Uttar Pradesh 226021, India",https://www.google.co.kr/maps/place/Lifetime+Fitness/data=!4m5!3m4!1s0x399957016d397c5f:0x12460718e94ce5c!8m2!3d26.9339082!4d80.9464527?authuser=0&hl=en&rclk=1,26.9339082,80.9464527,Uttar Pradesh,North
GOLD’S GYM,Fitness center,"UGF 213-218,Rohtas k’s Trident, Rana Pratap Marg, opposite NBRI, Hazratganj, Lucknow, Uttar Pradesh 226001, India",https://www.google.co.kr/maps/place/GOLD%E2%80%99S+GYM/data=!4m5!3m4!1s0x399bfd0f120edbe5:0x4fdea5f283f067a2!8m2!3d26.8511679!4d80.9532007?authuser=0&hl=en&rclk=1,26.8511679,80.9532007,Uttar Pradesh,North
The Fitness Gym,Gym,"Near, 2/107, Gurudwara Rd, Nishat Ganj, Lucknow, Uttar Pradesh 226007, India",https://www.google.co.kr/maps/place/The+Fitness+Gym/data=!4m5!3m4!1s0x399bfd6f74c0aa59:0x99165c7c420e0925!8m2!3d26.87038!4d80.95697?authuser=0&hl=en&rclk=1,26.87038,80.95697,Uttar Pradesh,North
Fitness Gym,Gym,"RD Complex 261505 U-3, Unnamed Rd, Sector 3, Avas Vikas Colony, Sikandra, Agra, Uttar Pradesh 282004, India",https://www.google.co.kr/maps/place/Fitness+Gym/data=!4m5!3m4!1s0x399f11e95c61d221:0x7ace84100eeae708!8m2!3d27.7794077!4d80.3435238?authuser=0&hl=en&rclk=1,27.7794077,80.3435238,Uttar Pradesh,North
Fitness Revolution - best gym in agra | zumba classes in agra | yoga classes in agra,Fitness center,"3rd Floor Ashok Plaza Bypass Road, NH2, near Omaxe SRK Mall, Agra, Uttar Pradesh 282003, India",https://www.google.co.kr/maps/place/Fitness+Revolution+-+best+gym+in+agra+%7C+zumba+classes+in+agra+%7C+yoga+classes+in+agra/data=!4m5!3m4!1s0x397477503d7cb94d:0x14681cd6c5e049b4!8m2!3d27.2108691!4d78.0001254?authuser=0&hl=en&rclk=1,27.2108691,78.0001254,Uttar Pradesh,North
TABATA FITNESS,Gym,"1st floor, 5/583, Vikaskhand 5, Gwari Village, Vikas Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/TABATA+FITNESS/data=!4m5!3m4!1s0x399be313e47a91eb:0x30d8ba6de248e94!8m2!3d26.8429129!4d80.9953816?authuser=0&hl=en&rclk=1,26.8429129,80.9953816,Uttar Pradesh,North
PREDATOR GYM,Gymnastics center,"7 A railbarirely, Raibareli Rd, Rajni Khand, Amrapali Vihar, Lucknow, Uttar Pradesh 226025, India",https://www.google.co.kr/maps/place/PREDATOR+GYM/data=!4m5!3m4!1s0x399bfb9d0ac0a149:0xf41fffb1e27fb13f!8m2!3d26.774509!4d80.94144?authuser=0&hl=en&rclk=1,26.774509,80.94144,Uttar Pradesh,North
Oxygen Fitness GYM,Gym,"Platinum Mall, Flyover, Baghpat Rd, Malyana, Meerut, Uttar Pradesh 250002, India",https://www.google.co.kr/maps/place/Oxygen+Fitness+GYM/data=!4m5!3m4!1s0x390c6591b25e7f21:0xddae7ddaa9e06d63!8m2!3d28.971526!4d77.6692372?authuser=0&hl=en&rclk=1,28.971526,77.6692372,Uttar Pradesh,North
Powermax Fitness,Gym,"Near, Kaisarbagh Anand Cinema 57, Nazirabad, Aminabad, Lucknow, Uttar Pradesh 226018, India",https://www.google.co.kr/maps/place/Powermax+Fitness/data=!4m5!3m4!1s0x399bfdb62d267373:0xabed3fa99082eb64!8m2!3d26.8496066!4d80.9304361?authuser=0&hl=en&rclk=1,26.8496066,80.9304361,Uttar Pradesh,North
Athletic Studio (Gym and Fitness Centre),Gym,"109/X-1Block, Krishnapuram, GT road, near Bajaj RNG, Kanpur, Uttar Pradesh 208007, India",https://www.google.co.kr/maps/place/Athletic+Studio+(Gym+and+Fitness+Centre)/data=!4m5!3m4!1s0x399c4137f4733115:0x3b1c05f14c597f4d!8m2!3d26.4215475!4d80.3749344?authuser=0&hl=en&rclk=1,26.4215475,80.3749344,Uttar Pradesh,North
Oasis Fitness,Gym,"747 C,Meera Complex, Jaycees Road, Wazidpur, Jaunpur, Uttar Pradesh 222002, India",https://www.google.co.kr/maps/place/Oasis+Fitness/data=!4m5!3m4!1s0x39903bb64c600f33:0xb9bd9b38907609e0!8m2!3d25.73755!4d82.6836155?authuser=0&hl=en&rclk=1,25.73755,82.6836155,Uttar Pradesh,North
World Power Zone GYM,Gym,"Lucknow - Colonelganj - Gonda Rd, Shivaji Puram, Siddarth Nagar, Indira Nagar, Barabanki, Uttar Pradesh 225001, India",https://www.google.co.kr/maps/place/World+Power+Zone+GYM/data=!4m5!3m4!1s0x3999580e6c7182a9:0x9fe0e1fa134ea053!8m2!3d26.8963435!4d81.0026787?authuser=0&hl=en&rclk=1,26.8963435,81.0026787,Uttar Pradesh,North
Aesthetic Fitness Centre,Fitness center,"1, 102, near Bank Of India, Vikaskhand 5, Gwari Village, Vikas Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/Aesthetic+Fitness+Centre/data=!4m5!3m4!1s0x399be3273a62721d:0xdfa98a2008c31514!8m2!3d26.8431412!4d80.9934101?authuser=0&hl=en&rclk=1,26.8431412,80.9934101,Uttar Pradesh,North
Salim Fitness Jone,Gym,"Shivani Medicals, Ring Road Sitapur, Aliganj, Lucknow, Uttar Pradesh 226024, India",https://www.google.co.kr/maps/place/Salim+Fitness+Jone/data=!4m5!3m4!1s0x399957cb2e07702d:0x90686378267f0cba!8m2!3d26.9023!4d80.94324?authuser=0&hl=en&rclk=1,26.9023,80.94324,Uttar Pradesh,North
Gym Gyani Fitness Blog,Fitness center,"Babu Purwa, Kidwai Nagar, Kanpur, Uttar Pradesh 208011, India",https://www.google.co.kr/maps/place/Gym+Gyani+Fitness+Blog/data=!4m5!3m4!1s0x399c47ae45b199bd:0x3121e5a45bc7f2ee!8m2!3d26.4377157!4d80.3428946?authuser=0&hl=en&rclk=1,26.4377157,80.3428946,Uttar Pradesh,North
CULT,Fitness center,"Stellar IT Park, Tower II, Cult Sector 62 Noida, First Floor, C Block, Noida, Uttar Pradesh 201309, India",https://www.google.co.kr/maps/place/CULT/data=!4m5!3m4!1s0x390ce51c5b2ea0b7:0x4367db76ceb7c463!8m2!3d28.6128023!4d77.3623937?authuser=0&hl=en&rclk=1,28.6128023,77.3623937,Uttar Pradesh,North
Talwalkars Prime Fitness,Gym,"B-61, Acharya Narendradev Marg, Bans Mandi, Nirala Nagar, Lucknow, Uttar Pradesh 226020, India",https://www.google.co.kr/maps/place/Talwalkars+Prime+Fitness/data=!4m5!3m4!1s0x399bfd8410b63993:0xcbcc02b516dc00eb!8m2!3d26.8756469!4d80.936375?authuser=0&hl=en&rclk=1,26.8756469,80.936375,Uttar Pradesh,North
H2O GYM & FITNESS,Gym,"Renuka complex, Raghav Nagar, Deoria, Uttar Pradesh 274001, India",https://www.google.co.kr/maps/place/H2O+GYM+%26+FITNESS/data=!4m5!3m4!1s0x3993c566a57d0f81:0x3bd73ede562b1ef1!8m2!3d26.4976907!4d83.7787569?authuser=0&hl=en&rclk=1,26.4976907,83.7787569,Uttar Pradesh,North
Muscle lab,Gym,"1/218, Sector 1, Vikas Nagar, Lucknow, Uttar Pradesh 226022, India",https://www.google.co.kr/maps/place/Muscle+lab/data=!4m5!3m4!1s0x3999572c526e49ad:0x81099becc29e591d!8m2!3d26.8985119!4d80.9568592?authuser=0&hl=en&rclk=1,26.8985119,80.9568592,Uttar Pradesh,North
My Fitness,Fitness center,"CC-22, GTB Nagar, Kareli, Prayagraj, Uttar Pradesh 211016, India",https://www.google.co.kr/maps/place/My+Fitness/data=!4m5!3m4!1s0x39853560a529e35d:0x4f189b1c01c03735!8m2!3d25.4308227!4d81.8192652?authuser=0&hl=en&rclk=1,25.4308227,81.8192652,Uttar Pradesh,North
Wave Fitness,Gym,"Traffic crossroad, Bhauri, Chitrakoot Dham, Uttar Pradesh 210205, India",https://www.google.co.kr/maps/place/Wave+Fitness/data=!4m5!3m4!1s0x3984af4126525e6f:0xee5c378cf430338e!8m2!3d25.2140539!4d80.918165?authuser=0&hl=en&rclk=1,25.2140539,80.918165,Uttar Pradesh,North
The Body Architects Gym,Gym,"CP-3, first floor Shivam Plaza, above Easyday Club, Viram Khand 5, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/The+Body+Architects+Gym/data=!4m5!3m4!1s0x399be3e520cae0a1:0x2c3488c79c9a36f6!8m2!3d26.848649!4d81.0070052?authuser=0&hl=en&rclk=1,26.848649,81.0070052,Uttar Pradesh,North
Cult Indirapuram,Fitness center,"1st Floor, Aditya Mall, Aditya Mega City, Vaibhav Khand, Indirapuram, Ghaziabad, Uttar Pradesh 201014, India",https://www.google.co.kr/maps/place/Cult+Indirapuram/data=!4m5!3m4!1s0x390cfb9423aa965d:0xfe1bec42b14de375!8m2!3d28.638285!4d77.3605367?authuser=0&hl=en&rclk=1,28.638285,77.3605367,Uttar Pradesh,North
Baba Fitness Center,Gym,"Ratanpur Vistar Part-2 B-94 Ratanpur Dooda Colony, Ratanpur Colony, Panki, Kanpur, Uttar Pradesh 208020, India",https://www.google.co.kr/maps/place/Baba+Fitness+Center/data=!4m5!3m4!1s0x399c37fb87f140f7:0x5e0891f158cdf58!8m2!3d26.4866987!4d80.2205839?authuser=0&hl=en&rclk=1,26.4866987,80.2205839,Uttar Pradesh,North
Olympia Fitness Zone- Gym in Indira nagar Lucknow,Gym,"1st Floor, D-2000 Sector, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",https://www.google.co.kr/maps/place/Olympia+Fitness+Zone-+Gym+in+Indira+nagar+Lucknow/data=!4m5!3m4!1s0x39995809ed2de08b:0x156ba5b1090d0dc!8m2!3d26.8812055!4d80.9961692?authuser=0&hl=en&rclk=1,26.8812055,80.9961692,Uttar Pradesh,North
Fire Fitness Gym,Gymnastics center,"GFQQ+Q47, Ab Nagar, Unnao, Uttar Pradesh 209801, India",https://www.google.co.kr/maps/place/Fire+Fitness+Gym/data=!4m5!3m4!1s0x399c1576e030aaf3:0x38b966e617808cd1!8m2!3d26.5394011!4d80.4877842?authuser=0&hl=en&rclk=1,26.5394011,80.4877842,Uttar Pradesh,North
Cult Sector 18 Noida,Gym,"3rd floor, Cult, N-16, above Haldiram’s, N Block, Pocket K, Sector 18, Noida, Uttar Pradesh 201301, India",https://www.google.co.kr/maps/place/Cult+Sector+18+Noida/data=!4m5!3m4!1s0x390ce5c9953139a1:0x2b030c4e4b582b7c!8m2!3d28.571996!4d77.323505?authuser=0&hl=en&rclk=1,28.571996,77.323505,Uttar Pradesh,North
Fitness Track,Gym,"Niswa School Gali, Paharpur, Azamgarh, Uttar Pradesh 276001, India",https://www.google.co.kr/maps/place/Fitness+Track/data=!4m5!3m4!1s0x3991a31631305959:0x732cad756ecf75b1!8m2!3d26.0727074!4d83.1826615?authuser=0&hl=en&rclk=1,26.0727074,83.1826615,Uttar Pradesh,North
Fitness Rockers GYM,Fitness center,"133, near sea news, Manas Nagar, Pandav Nagar, Shahganj, Agra, Uttar Pradesh 282010, India",https://www.google.co.kr/maps/place/Fitness+Rockers+GYM/data=!4m5!3m4!1s0x397477080125eb8d:0xef82328bf59fdf11!8m2!3d27.1840552!4d77.97492?authuser=0&hl=en&rclk=1,27.1840552,77.97492,Uttar Pradesh,North
The Dad's Gym,Gym,"Sneh Nagar Road, Near, VIP Rd, Alambagh, Lucknow, Uttar Pradesh 226005, India",https://www.google.co.kr/maps/place/The+Dad's+Gym/data=!4m5!3m4!1s0x399bfc1adb0ebcfb:0xeef7b4fc8e824dab!8m2!3d26.799855!4d80.907896?authuser=0&hl=en&rclk=1,26.799855,80.907896,Uttar Pradesh,North
FITNESS INDUSTRY,Fitness center,"OPP POLICE CHOWKI NAKATIYA THANA CANTT, Uttar Pradesh 243123, India",https://www.google.co.kr/maps/place/FITNESS+INDUSTRY/data=!4m5!3m4!1s0x399bfdfcfdc35905:0x45e24a88a06bf28c!8m2!3d26.8467088!4d80.9461592?authuser=0&hl=en&rclk=1,26.8467088,80.9461592,Uttar Pradesh,North
Body Fit Gym,Gym,"24, Sitapur Rd, Sector-A, Sector K, Aliganj, Lucknow, Uttar Pradesh 226024, India",https://www.google.co.kr/maps/place/Body+Fit+Gym/data=!4m5!3m4!1s0x39995633f16fc9cf:0xe1ff4a6631b70756!8m2!3d26.8993877!4d80.938511?authuser=0&hl=en&rclk=1,26.8993877,80.938511,Uttar Pradesh,North
Vega Fitness Factory Gym,Gym,"Vega Fitness factory, Chander Nagar Market, Chander Nagar, Alambagh, Lucknow, Uttar Pradesh 226005, India",https://www.google.co.kr/maps/place/Vega+Fitness+Factory+Gym/data=!4m5!3m4!1s0x399bfc205a75f2e7:0xe2d2452e55f24297!8m2!3d26.8123843!4d80.9023558?authuser=0&hl=en&rclk=1,26.8123843,80.9023558,Uttar Pradesh,North
Iron-Core Fit,Gym,"2/86, Baldev Singh Arya Marg, near Mithaiwala chowraha, Vijay Khand, Ujariyaon, Vijay Khand 2, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/Iron-Core+Fit/data=!4m5!3m4!1s0x399be2ced08d9f85:0xa675b36d2a60e90!8m2!3d26.856252!4d80.994835?authuser=0&hl=en&rclk=1,26.856252,80.994835,Uttar Pradesh,North
Fitness Station,Gym,"Above axis bank station road, near khilona cinema, Jhansi, Uttar Pradesh 284002, India",https://www.google.co.kr/maps/place/Fitness+Station/data=!4m5!3m4!1s0x397770daab40fdff:0x4042539d3feaffc3!8m2!3d25.438498!4d78.554451?authuser=0&hl=en&rclk=1,25.438498,78.554451,Uttar Pradesh,North
Shashwat Fitness (Only for ladies),Gym,"Gol Market, F4&5, Sai complex, Hapur, Uttar Pradesh 245101, India",https://www.google.co.kr/maps/place/Shashwat+Fitness+(Only+for+ladies)/data=!4m5!3m4!1s0x390c8567c9d04cff:0x1266d6c4967939a9!8m2!3d28.7285425!4d77.7823723?authuser=0&hl=en&rclk=1,28.7285425,77.7823723,Uttar Pradesh,North
Physc Gym,Fitness center,"Shalimar Chauraha, A Block, Block A, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",https://www.google.co.kr/maps/place/Physc+Gym/data=!4m5!3m4!1s0x399bfd4fe09212d7:0x514d65d90486a9a0!8m2!3d26.8769465!4d80.9783161?authuser=0&hl=en&rclk=1,26.8769465,80.9783161,Uttar Pradesh,North
Gymfreek,Fitness center,"11/2, Tikait Rai Talab Colony, Rajajipuram, Lucknow, Uttar Pradesh 226017, India",https://www.google.co.kr/maps/place/Gymfreek/data=!4m5!3m4!1s0x399bffc1c1789f03:0xf1d38f25380ee3b4!8m2!3d26.844748!4d80.8914422?authuser=0&hl=en&rclk=1,26.844748,80.8914422,Uttar Pradesh,North
InShape GYM,Gym,"Rohta Rd, Tej Vihar, Fazalpur, Meerut, Uttar Pradesh 250001, India",https://www.google.co.kr/maps/place/InShape+GYM/data=!4m5!3m4!1s0x390c65cd61dcc643:0x65a3a5887162cd22!8m2!3d28.988127!4d77.6651075?authuser=0&hl=en&rclk=1,28.988127,77.6651075,Uttar Pradesh,North
Simran Sahni's Health Zone Aliganj,Fitness center,"1st Floor,C-25, Sector-C, Alkapuri, Aliganj, Lucknow, Uttar Pradesh 226024, India",https://www.google.co.kr/maps/place/Simran+Sahni's+Health+Zone+Aliganj/data=!4m5!3m4!1s0x399957cf478bada9:0x494ee4b68903d81a!8m2!3d26.888023!4d80.938988?authuser=0&hl=en&rclk=1,26.888023,80.938988,Uttar Pradesh,North
New Bon Sante,Gym,"Sadaf Center, Kapoorthala, C-4 Sector -f, Kapoorthala Road, Aliganj, Lucknow, Uttar Pradesh 226017, India",https://www.google.co.kr/maps/place/New+Bon+Sante/data=!4m5!3m4!1s0x399957d59ccea5ef:0x7f59036b1e4753f8!8m2!3d26.88349!4d80.94589?authuser=0&hl=en&rclk=1,26.88349,80.94589,Uttar Pradesh,North
Som Multi Gym,Gym,"M.D.1/319, Kanpur Rd, LDA Colony, Lucknow, Uttar Pradesh 226012, India",https://www.google.co.kr/maps/place/Som+Multi+Gym/data=!4m5!3m4!1s0x399bfbfc2c24d671:0x44bc70f6e61beccf!8m2!3d26.780135!4d80.90172?authuser=0&hl=en&rclk=1,26.780135,80.90172,Uttar Pradesh,North
Fitness Factory Gym,Gym,"Pachenda Rd, Gandhi Colony, Muzaffarnagar, Uttar Pradesh 251001, India",https://www.google.co.kr/maps/place/Fitness+Factory+Gym/data=!4m5!3m4!1s0x390c1bef3cb621c5:0x47cc40063ac66dd5!8m2!3d29.4783364!4d77.7182709?authuser=0&hl=en&rclk=1,29.4783364,77.7182709,Uttar Pradesh,North
Fit & fine Gym,Gym,"Jal Nigam Rd, near Blue Moti Mahal, Balaganj, Lucknow, Uttar Pradesh 226003, India",https://www.google.co.kr/maps/place/Fit+%26+fine+Gym/data=!4m5!3m4!1s0x399955b8f2c04e5d:0x7303bdda67bfb00d!8m2!3d26.8796877!4d80.8858747?authuser=0&hl=en&rclk=1,26.8796877,80.8858747,Uttar Pradesh,North
Tauheed's Gym And Snooker Academy,Gym,"A-2/4, Chauraha, LDA Colony, Kanpur Rd, Sector M1, Ashiyana, Lucknow, Uttar Pradesh 226012, India",https://www.google.co.kr/maps/place/Tauheed's+Gym+And+Snooker+Academy/data=!4m5!3m4!1s0x399bfbfbf32b989f:0x19c97c0c7b8b674d!8m2!3d26.779369!4d80.904684?authuser=0&hl=en&rclk=1,26.779369,80.904684,Uttar Pradesh,North
Flex Gym fitness,Fitness center,"near amaya hotel, Rampur Garden, Bareilly, Uttar Pradesh 243001, India",https://www.google.co.kr/maps/place/Flex+Gym+fitness/data=!4m5!3m4!1s0x39a0013231b35ea9:0xb2f9982396e0c0e9!8m2!3d28.3486554!4d79.4213415?authuser=0&hl=en&rclk=1,28.3486554,79.4213415,Uttar Pradesh,North
Neelima Fitness Center,Fitness center,"shop no 9 bayal residency fbd road near bbd college, Chinhat, Gomti Nagar, Lucknow, Uttar Pradesh 226028, India",https://www.google.co.kr/maps/place/Neelima+Fitness+Center/data=!4m5!3m4!1s0x399be2652cad2ae9:0x371a9c938d6148e!8m2!3d26.877071!4d81.03996?authuser=0&hl=en&rclk=1,26.877071,81.03996,Uttar Pradesh,North
Excer's Chandrapal,Gym,"Alambagh Market, beside Of --Gadha Bandar, Alambagh, Lucknow, Uttar Pradesh 226005, India",https://www.google.co.kr/maps/place/Excer's+Chandrapal/data=!4m5!3m4!1s0x399bfc203efc5b21:0xa7464d2e428c4aa0!8m2!3d26.810992!4d80.900236?authuser=0&hl=en&rclk=1,26.810992,80.900236,Uttar Pradesh,North
The Ultimate Fitness Gym,Gym,"Nagla Miyan, Opp. MG Polytechnic College, Agra Rd, Hathras, Uttar Pradesh 204101, India",https://www.google.co.kr/maps/place/The+Ultimate+Fitness+Gym/data=!4m5!3m4!1s0x397484c4ca8f5f3f:0x89428c21d5d38edf!8m2!3d27.5775454!4d78.0524728?authuser=0&hl=en&rclk=1,27.5775454,78.0524728,Uttar Pradesh,North
Solidcore Gym,Gymnastics center,"Range colney, Bhartaul, Bareilly, Uttar Pradesh 243006, India",https://www.google.co.kr/maps/place/Solidcore+Gym/data=!4m5!3m4!1s0x39a0015bc0000001:0xb6a2b561c80cf33f!8m2!3d28.3445147!4d79.4612861?authuser=0&hl=en&rclk=1,28.3445147,79.4612861,Uttar Pradesh,North
National Health Centre & Fitness Zone,Gym,"442/8,Ground Floor,Manohar Nagar Colony,Janrailganj, Hardoi Rd, Thakurganj, Lucknow, Uttar Pradesh 226003, India",https://www.google.co.kr/maps/place/National+Health+Centre+%26+Fitness+Zone/data=!4m5!3m4!1s0x399bfe0345c3b1fb:0xddb0c4b557a9628f!8m2!3d26.8743939!4d80.8881035?authuser=0&hl=en&rclk=1,26.8743939,80.8881035,Uttar Pradesh,North
Hammer gym,Gym,"Station Road, behind hotel aakash, Civil Lines, Lalitpur, Uttar Pradesh 284403, India",https://www.google.co.kr/maps/place/Hammer+gym/data=!4m5!3m4!1s0x3979bbca14602b97:0xf8981812263d5040!8m2!3d24.6868732!4d78.3974626?authuser=0&hl=en&rclk=1,24.6868732,78.3974626,Uttar Pradesh,North
Venus Fitness Meerut,Gym,"115 Gali No.4, Lisari Rd, near chuna Bhatti, Tarapuri, Meerut, Uttar Pradesh 250002, India",https://www.google.co.kr/maps/place/Venus+Fitness+Meerut/data=!4m5!3m4!1s0x390c64f52ca65c17:0x5f3c5332951bdde9!8m2!3d28.9669925!4d77.7018908?authuser=0&hl=en&rclk=1,28.9669925,77.7018908,Uttar Pradesh,North
The Rock Fitness Zone,Gym,"Arif Complex, Tedhi Pulia Ring Rd, Khurram Nagar, Lucknow, Uttar Pradesh 226022, India",https://www.google.co.kr/maps/place/The+Rock+Fitness+Zone/data=!4m5!3m4!1s0x399957e4a45ea5d5:0x1251e04d43345c72!8m2!3d26.890976!4d80.975124?authuser=0&hl=en&rclk=1,26.890976,80.975124,Uttar Pradesh,North
Gym senter,Gym,"C428+VPW, Berwai, Uttar Pradesh 284204, India",https://www.google.co.kr/maps/place/Gym+senter/data=!4m5!3m4!1s0x3977f1e59b6d79a5:0x180a1d0651c608bf!8m2!3d25.4022475!4d79.1168253?authuser=0&hl=en&rclk=1,25.4022475,79.1168253,Uttar Pradesh,North
Being Fitness Addicted Unisex Fitness Studio,Fitness center,"A-31 Gandhi Nagar, in front of Naughty Guys Dance Studio, Moradabad, Uttar Pradesh 244001, India",https://www.google.co.kr/maps/place/Being+Fitness+Addicted+Unisex+Fitness+Studio/data=!4m5!3m4!1s0x390afbbe87adf9c3:0xca18bb6b9b9d0a0b!8m2!3d28.8265347!4d78.7733091?authuser=0&hl=en&rclk=1,28.8265347,78.7733091,Uttar Pradesh,North
Vigen India,Fitness center,"4, 42, near Manoj Pandey Chauraha, Vivek Khand 2, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/Vigen+India/data=!4m5!3m4!1s0x399be2c50f13a311:0xb90a1aa5961c9839!8m2!3d26.8536204!4d81.0001265?authuser=0&hl=en&rclk=1,26.8536204,81.0001265,Uttar Pradesh,North
Olympia Fitness zone,Gym,"C-4, Kapoorthala Road, Ram Sanehi Ghat, Chandralok, Lucknow, Uttar Pradesh 226024, India",https://www.google.co.kr/maps/place/Olympia+Fitness+zone/data=!4m5!3m4!1s0x399957d59cdb7297:0x95d9f28c85b796b6!8m2!3d26.883527!4d80.945863?authuser=0&hl=en&rclk=1,26.883527,80.945863,Uttar Pradesh,North
O2 Fitness Studio,Gym,"Hira Tower 2, 5/332 2nd floor, Jankipuram Extension, Lucknow, Uttar Pradesh 226021, India",https://www.google.co.kr/maps/place/O2+Fitness+Studio/data=!4m5!3m4!1s0x39995706577bb07d:0x4ee2536a4e4c635!8m2!3d26.9356989!4d80.9426283?authuser=0&hl=en&rclk=1,26.9356989,80.9426283,Uttar Pradesh,North
Charismaa Fitness,Fitness center,"SP-20,Sector C,Chetan Vihar Colony,,, opposite Aanchalik Vigyan Kendra, Aliganj, Lucknow, Uttar Pradesh 226024, India",https://www.google.co.kr/maps/place/Charismaa+Fitness/data=!4m5!3m4!1s0x399957ca390d1b05:0xfb7f0d1eeedc70a4!8m2!3d26.8900845!4d80.9374132?authuser=0&hl=en&rclk=1,26.8900845,80.9374132,Uttar Pradesh,North
